,Unnamed: 0,Unnamed: 0.1,id_post,id_parent_post,id_article,id_user,created_at,status,headline,body,positive_votes,negative_votes,label_argumentsused,label_discriminating,label_inappropriate,label_offtopic,label_personalstories,label_possiblyfeedback,label_sentimentnegative,label_sentimentneutral,label_sentimentpositive,is_staff,article_path,article_title,article_publishing_date,text,lang,label_negative
223,223,8582,832052,832050.0,10008,26594,2016-04-01 15:33:44.473,online,vorallem der satz ist wiedermal echtes kroneniveau:,"""Laut Kipping und Teachey würde ein zehnstündiger, kontinuierlicher Strahl eines 30- Megawatt- Lasers, der einmal im Jahr aktiviert wird, ausreichen, um den Aliens zumindest im sichtbaren Wellenlängenbereich einen Strich durch die Rechnung zu machen.""

Einmal im Jahr! *roflmao*",0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Newsroom/Web/Webvermischtes,"Aprilscherze im Netz: Schabernack von Google, der ESA und den Wiener Linien",2016-04-01 08:06:58.000,"""Laut Kipping und Teachey würde ein zehnstündiger Dauerstrahl eines 30-Megawatt-Lasers, der einmal im Jahr aktiviert wird, ausreichen, um die Aliens zumindest im sichtbaren Wellenlängenbereich durch die Rechnung zu schlagen.""    Einmal im Jahr! *roflmao*",en,1
224,224,8585,832856,832853.0,10013,13432,2016-04-01 23:31:07.743,online,,*gääähhhhn*,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Fluchtgeschichten,Flüchtlinge laufen im griechischen Chios Sturm gegen Internierung,2016-04-01 15:55:23.110, *gääähhhhn*,en,1
225,225,8594,837191,,10069,19570,2016-04-03 19:47:54.243,online,Schade um tennis,"Grauslig zum anschauen. Da werden bald damenspiele eine echte Alternative. Wo ist Roger,  wo ist rafa, wie lange braucht thiem noch? Bitte beendet doch jemand diese tennis Beerdigung.",6,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Tennis,Djokovic gegen Nishikori um sechsten Miami-Titel,2016-04-01 21:49:46.280,"Schade, Tennis schrecklich zu sehen. Frauenspiele werden bald eine echte Alternative sein. Wo ist Roger, wo ist rafa, wie lange dauert Thiem? Bitte stoppen Sie diese Tennisbeerdigung.",en,1
226,226,8596,837241,837238.0,10072,22585,2016-04-03 22:52:07.117,online,"sorry, aber","Erdogan gehört zu deiner clique, nicht vergessen :)",4,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Steuer,Riesiges Datenleck enthüllt Offshore-Deals,2016-04-03 21:06:08.850,"Sorry, aber Erdogan gehört zu deiner Clique, vergiss nicht :)",en,1
227,227,8618,847141,847140.0,10199,16280,2016-04-07 08:11:33.943,online,,um was denn? bitte erhellen Sie uns..,1,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/Niederlande,Niederländer lehnen EU-Ukraine-Abkommen klar ab,2016-04-07 06:14:38.900, Über was? bitte beleuchten Sie uns..,en,1
228,228,8619,847783,847780.0,10203,9935,2016-04-07 10:00:13.483,online,,"also als westösterreicher in wien einen kinderspielplatz zu demolieren, fällt für sie unter kritische beäugung des eigenen vereins?",33,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Fussball/Bundesliga/ErsteDivision,FAC lässt Salzburg nicht mehr auf seinen Platz,2016-04-06 16:48:31.000, Also fällt der Abriss eines Kinderspielplatzes als Westösterreicher in wien unter kritischem Blick auf den eigenen Verein?,en,1
229,229,8628,853059,853051.0,10254,12655,2016-04-08 16:10:07.763,online,,haben sie kognitive oder geographische schwierigkeiten? wofür ist syrien jetzt ncoh alles verantwortlich?,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/wien/07Neubau,"Wien: Szenewirt Flatscher sieht Lokale von ""Drogen-Hotspot"" umgeben",2016-04-07 18:35:27.000, haben sie kognitive oder geografische Schwierigkeiten? Wofür ist Syrien jetzt verantwortlich?,en,1
230,230,8643,868673,868672.0,10338,14870,2016-04-11 20:07:36.637,online,,"Es geht um SEXISTISCHE Werbung. Tampons werden wohl weiterhin mit Frauen beworben werden, und auch die so liebgewonnenen photogeshoppten Palmers Plakate wird´s wohl weiterhin geben. Macht euch nicht ins Höschen.",1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/deutschland,Zigaretten und Sexismus: Deutsche Regierung plant Werbeverbote,2016-04-09 10:30:33.000," Es geht um SEXIST-Werbung. Tampons werden wahrscheinlich weiterhin mit Frauen beworben werden, und selbst die beliebten fotogekauften Palmers-Plakate werden es wahrscheinlich weiterhin geben. Kommen Sie nicht in Ihr Höschen.",en,1
231,231,8648,871038,871036.0,10358,25093,2016-04-11 22:43:27.403,online,"Und sie negieren, dass Sie Unsinn reden.","Es gibt natürlich keine Haftungserklärung mit der Unterschrift der Landtagsabgeordneten.

Aber es gibt eine mit Haiders Namen. Der war als Finanzlandesrat nämlich der einzige Berechtigte, solche Haftungen einzugehen.",0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Finanzen/Banken/hypoalpeadria,Heta: Kärntner Haftungsrisiko steigt auf neun Milliarden Euro,2016-04-11 17:47:11.000,"Und sie leugnen, dass Sie Unsinn reden. Es gibt natürlich keine Haftungserklärung mit der Unterschrift der Landtagsabgeordneten.    Aber es gibt einen mit Haiders Namen. Als Finanzbezirksrat war er der einzige Berechtigte, solche Verbindlichkeiten zu übernehmen.",en,1
232,232,8658,875415,875414.0,10405,17167,2016-04-13 17:34:37.360,deleted,K(r)ampfp(r)oster!,"Lehrjahre in Fuschl? Bei einem ""Öser""?",0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Fussball/Bundesliga/Regionalliga,Ein Japaner trainiert den SV Horn,2016-04-11 15:27:38.000,"K(r)ampfp(r)oster! Lehrjahre in Fuschl? Im Fall eines ""Öser""?",en,1
233,233,8666,877747,,10443,25940,2016-04-13 20:28:19.150,online,,"Bin ich eigentlich die einzige, die es grantig macht, wenn der Standard Arbeitsplatz immer mit Büro gleichsetzt?

Irgendwie würds mich schon interessieren, wieviele Leser tatsächlich ihrer Arbeit in einem Büro nachgehn. Ich trau mich zu wetten, so viele sind das garnicht wie man in der Standardredaktion annimmt.",13,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Kiaroom/Karriere/Job/Arbeitswelten,Missgeschicke im Büro: Welche sind Ihnen passiert?,2016-04-13 06:00:00.000," Bin ich wirklich der Einzige, der es sich leicht macht, wenn der Standardarbeitsplatz immer mit Büro gleichzusetzen ist?    Irgendwie würde mich interessieren, wie viele Leser tatsächlich in einem Büro arbeiten. Ich glaube zu wetten, so viele sind nicht so viele, wie Sie in der Standardredaktion annehmen.",en,1
234,234,8667,877777,877776.0,10445,19206,2016-04-13 23:36:59.447,online,,"sie gehen jetzt besser ins ""bett"", morgen ist auch noch ein ""tag""",11,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Livingroom/Gesundheit/KrankheitG/Neurologie,Querschnittgelähmter steuert Hand durch Gedankenkraft,2016-04-13 20:20:41.000," sie gehen jetzt besser ins ""Bett"", morgen ist auch ein ""Tag""",en,1
235,235,8694,889641,,10600,5914,2016-04-18 19:50:08.723,online,Dieser Mensch mag die Menschen nicht,"Wenn man sich selbst als Elite sieht (Burschenschafter-Denken), dann teilt man die ""Untermenschen"" unter sich halt gern in Gut und Böse auf.

Muss jeder selbst wissen, ob man jemanden wählen will - der offensichtlich keine Menschen mag.",19,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi,Hofer: AMS soll Migranten keine Jobs vermitteln,2016-04-18 16:29:51.000,"Dieser Mensch mag keine Menschen Wenn man sich als Elite sieht (Burschenschafter-Denken), dann teilt man die ""Untermenschen"" gerne unter sich in Gut und Böse.    Jeder muss selbst wissen, ob er jemanden wählen will - der die Leute offensichtlich nicht mag.",en,1
236,236,8702,894107,894106.0,10674,25046,2016-04-20 14:34:24.330,online,,"@ 1: Horroskop ? 
@ 2: von Ausweichen ist doch überhaupt keine Spur-- sie äußert sich sehr deutlich und eindeutig und für einen BP-Wahlkampf 2016 viel zu oft zu diesem Thema
@dieser Vergleich von Ihnen toppt alles: einfach hirnrissig

Versuchen Sie Ihre ideologische Brille einmal abzunehmen",0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi,"Griss: ""Das bringt vielleicht Stimmen, aber den Falschen""",2016-04-20 08:00:00.000," 1: Horoskop ?   2: Es gibt überhaupt keine Spur von Ausweichen -- es ist sehr klar und eindeutig und viel zu oft für einen BP-Wahlkampf 2016 zu diesem Thema @dieser Vergleich von Ihnen überalles: nur Gehirn-Cracking versuchen, Ihre ideologische Brille einmal auszuziehen",en,1
237,237,8717,898853,,10750,10924,2016-04-23 19:52:37.153,online,eine andere Form,als Demokratie kann man zb in Afghanistan oder Somalia erleben. Viel Spass dabei.,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/wien,Erstes Geständnis nach Vergewaltigung am Praterstern,2016-04-22 11:04:00.080,eine andere Form als die Demokratie kann beispielsweise in Afghanistan oder Somalia erlebt werden. Viel Spaß damit.,en,1
238,238,8721,900598,,10776,25987,2016-04-22 18:43:56.230,online,,"Wie viele Asylanträge hatte Lettland schnel? Rd.1.500 - aber seit 1998!!!

Danke setzen.",38,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,Europarat warnt Österreich vor neuem Asylgesetz,2016-04-22 17:25:35.000, Wie viele Asylanträge hatte Lettland? Rd.1.500 - aber seit 1998!!!    Vielen Dank.,en,1
239,239,8722,900641,,10780,26456,2016-04-22 19:38:58.747,deleted,"""Da muss man voll mit der Integration reinfahren"", sagen Experten.",Nach rezentem Vorfall diesem eine höchst fragwürdige Formulierung!,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Meinung/Kolumnen/rau/Einserkastlrau,Sexuelle Übergriffe: Explosive Mischung,2016-04-22 17:47:17.000,"""Man muss sich auf die Integration einlassen"", sagen Experten. Nach einem kürzlichen Vorfall diese eine höchst fragwürdige Formulierung!",en,1
240,240,8727,903300,903298.0,10809,27103,2016-04-24 12:42:15.593,online,,Schwere Nacht gehabt?,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi,Präsidentschaftswahl: Die Außenseiter in der Favoritenrolle,2016-04-23 15:00:00.000, Hatte eine harte Nacht?,en,1
241,241,8728,905121,,10825,3422,2016-04-24 19:38:12.223,online,Eh logisch.,"Das Ergebnis ist exakt was ich in meinem Umfeld prophezeit habe. Ein Kandidat, der das ganze rechte Drittel plus ein paar Proteststimmen  für sich allein hat, und 4 1/2, die sich um die anderen 2/3 raufen. Was sonst hätte herauskommen sollen?
Dass SPÖVP zu blöd waren, gleich VdB und  Griss zu unterstützen und  unbedingt ihre staubigen Ladenhüter verheizen wollten, ist höhere Blödheit. Sogar der St.Pröllener hat den Braten rechtzeitig gerochen (dabei hätte so ein Khol-Ergebnis seinem aufgeblasenen Ego so gut getan...).",12,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kommentare/FoederlSchmid,Präsidentenwahl: Ein blauer Erdrutschsieg,2016-04-24 17:00:51.000,"Eh logisch. Das Ergebnis ist genau das, was ich in meiner Umgebung vorhergesagt habe. Ein Kandidat, der das gesamte rechte Drittel plus ein paar Proteststimmen für sich hat, und 4 1/2, die für die anderen 2/3 kandidieren. Was hätte sonst noch herauskommen sollen?  Dass die SPÖ ZU dumm war, vdB und Griss zu unterstützen und verzweifelt ihre staubigen Ladenbesitzer aufheizen wollte, ist eine höhere Dummheit. Sogar der St.Pröllener roch den Braten rechtzeitig (so ein Khol-Ergebnis hätte seinem aufgeblasenen Ego so gut getan...).",en,1
242,242,8733,909257,909256.0,10853,17952,2016-04-25 18:47:31.953,online,,"naja, und an einem Freispruch für eines der Krebsgeschwüre der rechtskonservativen Regierungszeit, dem Ex-FP-Politiker Ing. Maischberger, war aber weder rot noch schwarz interessiert, rot aber natürlich am allerwenigsten ...",1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik,Meischberger-Prozess: Beschwerde gegen Freisprüche,2016-04-25 14:11:41.000," Nun, und in einem Freispruch für einen der Krebsarten der rechtskonservativen Regierung, den Ex-FP-Politiker Ing. Maischberger, war weder rot noch schwarz interessiert, aber zumindest rot ...",en,1
243,243,8736,910989,,10869,28774,2016-04-26 07:17:03.213,online,,">>Bei uns ist nicht alles gut, aber der echte Fehler im System sitzt bei den Roten, hieß es in der ÖVP. Ansonsten gilt: Weitermachen!<<

Also nichts verstanden.",13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi,Nach der Wahl: Letzte und allerletzte Chancen für die ÖVP,2016-04-25 17:56:10.570," >>Nicht alles ist gut für uns, aber der eigentliche Fehler im System liegt bei den Roten, so die ÖVP. Ansonsten weiter!<< So nichts verstanden.",en,1
244,244,8748,921399,921398.0,10953,3935,2016-04-28 21:53:34.493,deleted,,Was Sie verzapfen ist lächerlich.,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Parteien/fp,Nach Anti-FPÖ-Tafel: Blaue Anzeige für Kaffeehausbesitzerin,2016-04-27 14:11:52.000," Was Sie anzapfen, ist lächerlich.",en,1
245,245,8751,922955,922953.0,10977,2227,2016-04-28 17:04:42.940,online,,"Wo ist da der Vorteil für den Sessel?

Ich sehe das Verhältnis eher als parasitär zulasten des Sitzmöbels (rein biologisch betrachtet, ohne hier werten oder jemanden verunglimpfen zu wollen!).",3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Parteien/SPOE,"Faymann sieht ""Befindlichkeitsdebatte""",2016-04-28 13:46:30.000," Wo ist der Vorteil für den Sessel?    Ich sehe die Beziehung eher als parasitäre auf Kosten der Sitzgelegenheiten (rein biologisch gesehen, ohne jemanden hier beurteilen oder verunglimpfen zu wollen!).",en,1
246,246,8760,924682,,11029,9547,2016-04-29 19:15:51.000,deleted,,"Es geht um Diskriminierung- Wenn die Flüchtlinge mehr zahlen müssten, den Shit-Storm würde ich gerne sehen. Aber die Einwohner der Stadt, darf man ja diskriminieren.",0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht,Verbilligte VOR-Tickets für Flüchtlinge eingestellt,2016-04-29 17:32:51.000," Es geht um Diskriminierung - Wenn die Flüchtlinge mehr bezahlen müssten, würde ich gerne den Shit-Storm sehen. Aber die Bewohner der Stadt, kann man diskriminieren.",en,1
247,247,8762,924698,,11029,159,2016-05-01 12:08:17.857,online,,"Mir doch egal, ob du das glaubst...
Aber wieder typisch für die, die ausser sudern und schimpfen nix zusammenbringen.",0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht,Verbilligte VOR-Tickets für Flüchtlinge eingestellt,2016-04-29 17:32:51.000," Es ist mir egal, ob du es glaubst...  Aber wieder typisch für diejenigen, die aus heiterem Himmel nichts verachten und schimpfen.",en,1
248,248,8769,926234,926233.0,11050,9932,2016-04-30 21:03:58.533,online,1) Wir sind nicht per Du.,"2) Wenn im Duden ""süddeutsch, österreichisch"" steht, bedeutet das: ""eingebürgerter Fehler südlich des Weißwurstäquators"".
3) Wenn man leicht ""genervt"" ist, empfiehlt es sich, keine Postings zu lesen.",5,20,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Webvermischtes,Warum McLaren teure Sportwägen mit Steinzeit-Laptops wartet,2016-04-30 09:39:53.000,"1) Wir sind nicht von Ihnen. 2) Wenn der Duden ""Süddeutsch, Österreichisch"" sagt, bedeutet das: ""naturalisierter Fehler südlich des Weißwurstäquators"".  3) Wenn Sie leicht ""ärgerlich"" sind, wird empfohlen, keine Beiträge zu lesen.",en,1
249,249,8789,930281,930280.0,11118,30905,2016-05-02 21:32:38.527,online,,"Die Rechtsschreibung hier ist ein einziges die Lämmer.
Ein Skandal Sohn der Gleichen.",6,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Energiemarkt,Russland will sein Öl vom Dollar abkoppeln,2016-05-02 18:09:21.000, Die Schreibweise hier ist ein einzelnes Lamm.  Ein skandalöser Sohn des gleichen.,en,1
250,250,8791,930622,930621.0,11123,22007,2016-05-02 22:12:12.120,online,,"ja, aber für einen ""unwissenden"" war meine antwort ausreichend,
du darfst die neuen fans nicht gleich überfordern :)",2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Tennis,Thiem klettert auf Rang 14,2016-05-02 18:27:38.000," Ja, aber für einen ""Ignoranten"" war meine Antwort ausreichend, man darf die neuen Fans nicht sofort überwältigen :)",en,1
251,251,8804,935702,935701.0,11187,19109,2016-05-04 17:09:09.400,online,,"Ja, aber mit stärker werdenden arabischen Einfluss, was wiederum der Installation der Scharia hilft.

Dann ist es auch mit den Ampelpärchen vorbei, die vor 1 Jahr(!) montiert wurden :-)",7,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Chronik,"Schuldsprüche gegen""Sittenwächter"" der Millennium City",2016-05-04 15:12:05.660," Ja, aber mit zunehmendem arabischen Einfluss, was wiederum zur Einführung der Scharia beiträgt.    Dann ist es vorbei mit den Ampelpaaren, die vor 1 Jahr installiert wurden(!) :-)",en,1
252,252,8806,938929,,11205,16273,2016-05-05 11:22:20.960,online,"Lebewesen, hier menschliche,","die mit anderen Lebewesen, tierischen und pflanzlichen, umgeht wie sie nach wie vor umgeht, hat nicht nur keinerlei Würde (verdient), sondern auch kein Lebensrecht.
Ist ganz easy.",1,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Gesellschaft/PanoramaTiere/Tierethik,"""Eine einzige Bibelstelle zur Norm zu erheben ist Irrweg""",2016-05-05 09:00:00.000,"Lebewesen, hier Menschen, die sich mit anderen Lebewesen, Tieren und Pflanzen, wie sie sich weiterhin beschäftigen, beschäftigen, haben nicht nur keine Würde (verdient), sondern auch kein Recht auf Leben.  Es ist ganz einfach.",en,1
253,253,8809,939628,939626.0,11220,19572,2016-05-06 08:38:58.890,online,,Ganz meine Meinung! ... der Gestank war fürchterlich ... dazu ein durchschnittliches / langweiliges Angebot zu hohen Preisen ... schlecht organisierte Garderobe ... und dafür wird noch Eintritt verlangt ...,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Livingroom/Lifestyle/EssenTrinken,"Würstel vom Truck, Schüttelbrot im Park",2016-05-06 05:30:00.000, Ganz meine Meinung! ... der Gestank war schrecklich ... darüber hinaus ein durchschnittliches / langweiliges Angebot zu hohen Preisen ... schlecht organisierte Garderobe ... und für diese Aufnahme ist noch erforderlich ...,en,1
254,254,8816,942203,,11258,7439,2016-05-07 13:17:10.857,deleted,,"""Doch ein Einreisezertifikat sei von der kenianischen Botschaft nicht ausgestellt worden.""

Botschaft sofort schliessen.

Die ist Mitschuld am Mord und hat ihr Recht hier zu sein verwirkt.

Wieso toleriert Österreich Botschaften die Gangster schicken?",0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Chronik/kriminalitaet,Gefährlichkeit des Eisenstangen-Angreifers war bekannt,2016-05-06 18:04:55.000," ""Allerdings wurde von der kenianischen Botschaft keine Einreisebescheinigung ausgestellt.""    Schließen Sie die Nachricht sofort.    Sie ist mitschuldig an dem Mord und hat ihr Recht, hier zu sein, verwirkt.    Warum toleriert Österreich das Versenden von Nachrichten, die Gangster senden?",en,1
255,255,8820,942393,942392.0,11265,19037,2016-05-07 19:55:16.803,online,,"Gut, herabwürdigung religiöser Lehren.

Was aber, wenn jemand - wie in der Südsee - einen Schweinekopf als das höchste und wertvollste empfidet, ein Zeichen der Wertschätzung? Das Gericht könnte genausogut diese Ansicht vertreten und den Schweinekopf als Kompliment sehen.

Also übernimmt ein österreichisches Gericht die Ansicht einer bestimmten Religionsgemeinschaft, und diese ist nicht aus der Südsee.",1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Chronik,Schweineköpfe vor Moschee in Graz: Verdächtiger gefasst,2016-05-06 10:06:54.000," Gute, erniedrigende religiöse Lehren.    Aber was ist, wenn jemand - wie in der Südsee - den Kopf eines Schweins als den höchsten und wertvollsten, ein Zeichen der Wertschätzung wahrnimmt? Das Gericht könnte diese Ansicht ebenso gut vertreten und den Schweinekopf als Kompliment betrachten.    Ein österreichisches Gericht vertritt also die Auffassung einer bestimmten Religionsgemeinschaft, und zwar nicht aus der Südsee.",en,1
256,256,8831,949976,949974.0,11332,7386,2016-05-09 20:11:14.037,online,,"Was schreiben Sie da?? Belgien hat einen Muslimenanteil von nicht einmal 4%!!
Informieren Sie sich, bevor Sie so einen Stuss posten.",8,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/Belgien,"Belgien: IS-Terrorist gestand Enthauptung, bleibt aber auf freiem Fuß",2016-05-09 18:50:46.000," Was schreiben Sie?? Belgien hat einen muslimischen Anteil von weniger als 4%!!  Schauen Sie sich an, bevor Sie ein solches Stolpern posten.",en,1
257,257,8849,956972,956970.0,11448,19368,2016-05-12 16:05:41.460,online,"Ad 2. Prinzipiell Fälle, wo sich die Linken exponiert haben und zu weit gegangen sind","Tier""schützer""? - eher Sachbeschädiger und Geschäftsstörer, 
der Puber ist sowieso ein verrückter Schmierfink, mit Kunst oder Kreativität hat das nichts zu tun, Ist genauso kreativ wie ein Hund der an einen baum pinkelt um zu markieren.
Der Josef S. war meines Wissens nach der Mistkübelwerfer",0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Sachpolitik/sicherheit,Sobotka will strengere Regeln gegen Kriminalität,2016-05-12 11:14:11.520,"Anzeige 2. Im Prinzip Fälle, in denen sich die Linke entblößt hat und zu weit gegangen tierisch ""Beschützer""? - eher Schaden und Business Disruptor, der Puberbe ist sowieso ein verrückter Schmierfink, mit Kunst oder Kreativität hat das nichts zu tun, ist genauso kreativ wie ein Hund, der auf einen Baum pinkelt, um ihn zu markieren.  Der Josef S. war meines Wissens nach dem Mist-Eimerwerfer",en,1
258,258,8866,965487,,11566,16251,2016-05-16 14:45:09.153,online,,Soviel Zynismus in so wenigen Worten ist auch eine Kunst!,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Etat/TV/tvtagebuch,Das grinsende Gesicht der FPÖ,2016-05-16 09:46:07.000, So viel Zynismus in so wenigen Worten ist auch eine Kunst!,en,1
259,259,8869,966728,966710.0,11580,26264,2016-05-18 10:02:54.727,deleted,"Ich glaube nicht das Sie es gelesen haben, wenn Sie die Anzahl nicht mal finden können",,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Nahost/Israel,"Netanjahus ""Frust"" über die Europäische Union",2016-05-16 17:43:28.000,"Ich glaube nicht, dass Sie es gelesen haben, wenn Sie nicht einmal die Nummer finden können ",en,1
260,260,8884,974913,,11667,2344,2016-05-19 11:50:13.143,online,,"""In Wahrheit finanzieren Menschen ohne österreichische Staatsbürgerschaft die Pensionen"".
Mit den 1,6 Millarden (- den nicht berechneten Kosten für Asylwerber)
Diese Aussage ist leider auch reine Propaganda. Außerdem zahlen viele Ausländer ein, werden dann später ÖsterreicherInnen und bekommen dann raus (Pension). Umgekehrt geht das nicht.",22,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Sachpolitik/Sozialpolitik,"Ausländer zahlen mehr ins Sozialsystem ein, als sie erhalten",2016-05-19 06:00:00.000," ""Die Wahrheit ist, dass Menschen ohne österreichische Staatsbürgerschaft ihre Pensionen finanzieren.""  Mit den 1,6 Milliarden (- die unkalkulierbaren Kosten für Asylsuchende) ist diese Aussage leider auch reine Propaganda. Außerdem zahlen viele Ausländer ein, werden dann später Österreicher und steigen dann aus (Rente). Umgekehrt ist dies nicht möglich.",en,1
261,261,8888,976050,,11689,7440,2016-05-19 16:51:01.310,online,new deal,Versorgungsposterl für Fischer und Faymann schaffen.....,4,16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Parlament,"Kern startet seinen ""Countdown um die Herzen in diesem Land""",2016-05-19 14:04:56.000,neues Deal-Versorgungsplakat für Fischer und Faymann erstellen.....,en,1
262,262,8897,977071,,11700,13459,2016-05-20 01:21:19.900,online,Weihbischof Blaun?,,7,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Sachpolitik/ipokirche,Salzburgs Weihbischof Laun empfiehlt Hofer,2016-05-19 14:23:06.000,Weihbischof Blaun? ,en,1
263,263,8901,977416,977409.0,11707,31034,2016-05-20 15:47:31.697,online,,"Da stimme ich vollkommen zu. Aber wo ist der Aufschrei gegen gegen integrationsunwillige Flüchtlinge oder gegen Linksextremismus ?
Für mich ist VdB ist genaus links, wie Hofer rechts ist.
Wieso soll linker Extremismus um soviel besser sein als rechter ?
Soll nicht heissen, dass ich Hofer bevorziehen würde. Soll heissen, dass ich keinem von beiden Kandidaten vertraue, und es mir vorkommt, ich hätte die Wahl zwischen Pech und Schwefel.",5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/User/Userkommentare,Da Hofa woas!,2016-05-19 17:23:41.000," Dem stimme ich voll und ganz zu. Doch wo ist der Aufschrei gegen Flüchtlinge, die nicht integrationswillig sind, oder gegen Linksextremismus?  Für mich ist der VdB genau links, denn Hofer ist rechts.  Warum sollte Linksextremismus so viel besser sein als Rechtsextremismus?  Sagen Sie nicht, dass ich Hofer vorziehen würde. Lassen Sie mich sagen, dass ich keinem der beiden Kandidaten vertraue, und es scheint mir, dass ich die Wahl zwischen Pech und Schwefel habe.",en,1
264,264,8906,978135,978132.0,11720,25421,2016-05-20 16:37:14.480,deleted,Alukappe aufsetzen ...,... dann werden sie sich gleich besser fühlen. Versprochen.,3,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Weltchronik/Flugkatastrophen,Egypt Air: Französische Luftfahrtbehörde bestätigt Rauchalarm,2016-05-20 06:24:42.110,Aufsetzen einer Aluminiumkappe ... ... dann werden sie sich besser fühlen. Versprochen.,en,1
265,265,8918,981180,981179.0,11758,18918,2016-05-21 18:43:30.193,online,copy and paste. so kennen wir euch.,,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi/Wahlkampfreportagen,"Norbert Hofer, das Chamäleon",2016-05-20 21:01:04.320,Kopieren und Einfügen. so kennen wir Sie. ,en,1
